,city,country,name,street,tel_number,website,zip_code,
1939,LL,Netherlands,Euro-Techniek-Eindhoven B.V.,De Run 4216,+31 40 253 9995,http://www.euro-techniek.nl,5503,
1940,Bielefeld,Germany,Euscher GmbH & Co.KG,Johanneswerkstr. 22,+49 521 80009 0,http://www.euscher.com,33611,
1941,XP,Netherlands,EV-Box B.V.Headquarters,Pedro De Medinalaan 31,+31 88 77 55 444,http://www.ev-box.com,1086,
1942,Dresden,Germany,evico GmbH,Haus AGroßenhainer Str. 101,+49 351 811263 0,http://www.evico.de,1127,
1943,Graz,Austria,evolaris next level GmbH,Hugo-Wolf-Gasse 8-8a,+43 316 351111,http://www.evolaris.net,8010,
1944,Berlin,Germany,EvoLogics GmbH,Ackerstr. 76,+49 30 4679862 0,http://www.evologics.de,13355,
1945,Konarevo,Serbia,EVROTEHNA D.O.O.,Konarevo 105b,+381 36 821023,http://www.evrotehna.com/,36340,
1946,Kriens-Obernau,Switzerland,EVTEC AG,Rengglochstrasse 19,+41 41 2608838,http://www.evtec.ch,6012,
1947,Oldenburg,Germany,EWE Vertrieb GmbH,Donnerschweer Str. 22-26,+49 441 803-0,http://www.ewe.de,26123,
1948,10,Sweden,Ewes AB,Lundavägen 53,+46 3 7086700,http://www.ewes.se,330,
1949,Stuttgart,Germany,ewo  H. Holzapfel GmbH & Co. KGArmaturen- und Autogengerätefabrik,Heßbrühlstr. 45-47,+49 711 7813 0,http://www.ewo-stuttgart.de,70565,
1950,Buja,Italy,EXA S.r.l.,Via Tarcentina 74Zona Artigianale,+39 0432 961914,http://www.exaitaly.com,33030,
1951,Frankfurt,Germany,Exact Software Germany GmbH,Hamburger Allee 2-4Westendgate,+49 69 665662100,http://www.exactonline.de,60486,
1952,Ancenis,France,EXAGO GROUP,53 Rue Gaston Et René CaudronZAC DE LA SAVINIERE,+33 2 40962496,http://www.exago-group.com,44150,
1953,Taichung,Taiwan,Excel Cell Electronic Co. Ltd,"No.20 25th Rd., Taichung Ind. Park",+886 4 23598668,http://www.ece.com.tw,408,
1954,Abu,United Arab Emirates,Excellent Fire SafetySystems Pvt. Ltd.,Al Musaffah Industrial Area 40P.O. Box 136547,+971 971 25553971,http://www.excellent-safety.com,,
1955,Shenzhen,China,"Excelsior Hardware &Plastic Co., Ltd.",Yunsheng Industry Park3rd Tangtou Industry ZoneBao'an District,+86 755 29510002,http://www.excel-ware.com,518108,
1956,Buzau,Romania,Eximprod Power Systems Srl,Bistritei Street 3,+40 238 710242,http://www.epg.ro,120038,
1957,Nürnberg,Germany,EXITFLEX GmbH,Am Keuper 16,+49 9128 72132 40,http://www.exitflex.de,90475,
1958,Bad,Germany,EXMAR GmbH,Am Taubenbaum 6,+49 6032 86986 0,http://www.exmar.de,61231,
1959,Hillerød,Denmark,Expanite A/S,Industrivænget 34,+45 28196443,http://www.expanite.de,3400,
1960,LX,Netherlands,Golabi Studio B.V.,Bogert 1,+31 620092114,http://www.expivi.com,5612,
1961,New,Taiwan,"Yuden-Tech Co., Ltd.",5F.No.121 Lide St.Zhonghe District,+886 2 82212471,http://www.eyc-tech.com,23556,
1962,Hwasung,"Korea, Republic of",EyeCap Korea Ltd.,Nohagil Paltanmyun 347-25,+82 70 4136 4205,NaN,18576,
1963,Troyan,Bulgaria,EZ Elprom Troyan,Akademik Angel Balevski str. 1,+359 88 5588388,http://www.elpromtroyan.com,5600,
1964,47,Sweden,eze System Europe AB,Torshällavägen 148,+46 8 446822 95,http://www.ezesys.com,633,
1965,Hannover,Germany,EZN ErfinderzentrumNorddeutschland GmbH,Theaterstr. 2,+49 511 850308 0,http://www.ezn.de,30159,
1966,Ümraniye,Turkey,EZT Elektrik San. Imalatve Tic. Ltd. Sti.,"Dudullu, O.S.B. 2.Cadde No: 4",+90 216 4204601,http://www.esitelectric.com,34775,
1967,Sainte-Egreve,France,e2v Semiconductors SAS,4 Avenue De RochepleineBp123,+33 4 7658 3000,http://www.e2v.com,38521,
1968,Mezöberény,Hungary,Fábafém Ipari és Kereskedelmi Kft.,Békési út 42.,+36 66 352316,http://www.fabafem.hu,5650,
1969,Balingen,Germany,Fabrikado GmbH,Vogtshalde 5,+49 7433 937210,http://www.fabrikado.com,72336,
1970,Wobrom,Poland,Fabryka Wezy Gumowych iTworzyw Sztucznych FAGUMITSip. z o.o.,Maja 100 1,+48 32 6472616,http://www.fagumit.com.pl,32-340,
1971,Castelleone,Italy,Facchi Franco & C. S.n.c.,Via dell'Industria,+39 0374 350444,http://www.facchi.com,26012,
1972,Gülzow-Prüzen,Germany,Fachagentur NachwachsendeRohstoffe e.V. (FNR),Hofplatz 1,+49 3843 6930 0,http://www.fnr.de,18276,
1973,Ipswich,United Kingdom,Factair Ltd,49 Boss Hall Road,+44 1473 746400,http://www.factair.co.uk,,
1974,Pontirolo,Italy,FAI FILTRI S.r.l.,Via Strada Prov. le Francesca 7,+39 0363 880024,http://www.faifiltri.it,24040,
1975,Jena,Germany,FAKT KOMMUNIKATIONInh. Karsten Seifert,Am Gönnabach 5,+49 36425 20310,http://www.fakt-kommunikation.de,7751,
1976,Dronero,Italy,Falci S.r.l.,Via Cuneo 3/5/7,+39 0171 5341,http://www.falcisrl.com,12025,
1977,Granarolo,Italy,F.A.M. S.r.l.,Via Pasolini 38/39,+39 0546 414 94,http://www.fonderiafam.com,48018,
1978,Montcada,Spain,"FAMATEL, Fabricación dematerial eléctrico S.A.",Vapor s/n 12-14Polígono industrial La Ferrería,+34 93 5640504,http://www.famatel.com,8110,
1979,Derio,Spain,Fanox Electronic S.L.,Parque Tecnológico de BizkaiaAstondo bidea. edificio 604,+34 944 711409,http://www.fanox.com,48160,
1980,Neuhausen,Germany,FANUC Deutschland GmbH,Bernhäuser Str. 36,+49 7158 1282 0,http://www.fanuc.eu,73765,
1981,Casalecchio,Italy,Farbo S.r.l.,Via Pablo Picasso 2-4,+39 051 6419530,http://www.farbo.it,40033,
1982,Korntal-Münchingen,Germany,FARO Europe GmbH & Co. KG,Lingwiesenstr. 11/2,+49 7150 9797 0,http://www.faro.com,70825,
1983,Ludwigshafen,Germany,Fasihi GmbH,Donnersbergweg 4,+49 621 520078 0,http://www.fasihi.net,67059,
1984,Bucheon-si,"Korea, Republic of","FASTECH Co., Ltd.","Rm1202, 401-dong, Bucheon Techno-Park,Pyeongcheon-ro, 655",+82 32 2346300,http://www.fastech.co.kr,14502,
1985,Getxo,Spain,"Fastenex, S.L.",C/ Las Mercedes 25-2°,+34 944 800068,http://www.fastenex.com,48930,
1986,Rivolta,Italy,Faster S.p.A.,Via Ludovico Ariosto 7,+39 0363 377211,http://www.fastercouplings.com,26027,
1987,Ecublens,Switzerland,Fastree3D SA,EPFL Innovation ParkChemin de La Raye 13,+41 79 866 1000,http://www.fastree3d.com,1024,
1988,"Houston,",United States of America,FAT FINGER by SEE Forge Inc.,2411 Washington Ave,+1 800 9871086,http://www.seeforge.com,,
1989,Foshan,China,"Fatech Electronic Co., Ltd.","Building D7Guangdong New Light Production BaseLuocun, Shishan Town, Nanhai Dist.",+86 757 86718031,http://www.fatech-surge-protection.com,528226,
1990,Torbali,Turkey,Fatih FER-RO Hidrolik PnömatikMakina San. ve Tic. Ltd. Sti.,Pancar OSB. 2.Cad NO:12,+90 232 2576760,http://www.fer-ro.com,35865,
1991,Erlangen,Germany,FAU Erlangen-NürnbergLehrstuhl für Konstruktionstechnik,Martensstr. 9,+49 9131 852 27986,https://www.mfk.uni-erlangen.de,91058,
1992,Gärtringen,Germany,Faude Automatisierungstechnik GmbH,Max-Planck-Str. 10,+49 7034 2567 0,http://www.faude.de,71116,
1993,Stadtallendorf,Germany,FAUDI GmbH,Faudi-Str. 1,+49 6428 702 0,http://www.faudi.de,35260,
1994,Schönaich,Germany,Dr. Fritz Faulhaber GmbH & Co. KG,Daimlerstr. 23/25,+49 7031 638 0,http://www.faulhaber.com,71101,
1995,Troisvierges,Luxembourg,Fausttranslations.com Sarl,Grand-Rue 26,+352 269066 20,http://www.fausttranslations.com,9905,
1996,Frittlingen,Germany,F.B. Elektronik GmbH,Wellendinger Str. 5,+49 7426 94905 0,http://www.fb-elektronik.de,78665,
1997,Castello,Italy,F.B. Hydraulic S.r.l.,Via Provinciale Nord 26/A,+39 051 976635,http://www.fb-channel.net,40050,
1998,Solingen,Germany,F-B-S Balke InternationalGmbH & Co. KG,Dellenfeld 34,+49 212 25801 0,http://www.fbs-balke.com,42653,
1999,Roskilde,Denmark,DTU Energy ConversionFCH Test Center,Building 775Frederiksborgvej 399,+45 4677 4677,http://www.fch.dk,4000,
2000,Frankenblick,Germany,FCT Ingenieurkeramik GmbH,Gewerbepark 11,+49 36766 868 0,http://www.fcti.de,96528,
2001,Heverlee,Belgium,FDT Group AISBL,Industrieweg 5,+32 10 222251,http://www.fdtgroup.org,3001,
2002,Berlin,Germany,FDX Fluid Dynamix GmbH,Müller-Breslau-Str. 8,+49 30 31429777,http://www.fdx.de,10623,
2003,Sangerhausen,Germany,FEAG Sangerhausen GmbH,Stiftsweg 1,+49 3464 558 30,http://www.feag-sgh.de,6526,
2004,Qingdao,China,"Federal New Power (Qingdao)Co., Ltd.","F4, Rm. 2002 Xinhe Community20 Liaoyang East RoadLaoshan District",+86 532 85690769,NaN,266035,
2005,Abu,United Arab Emirates,Federal Transformers Co. L.L.C.,Sector M46P.O.box 9769Musaffah Industrial Area,+971 2 5511366,http://www.federaltransformers.com,,
2006,Milan,Italy,Federazione ANIE,Viale V. Lancetti 43,+39 02 3264310,http://www.anie.it,20158,
2007,Oetwil,Switzerland,Federnfabrik Schmid AG,Bergstr. 12,+41 44 9296800,http://www.schmid-federn.ch,8618,
2008,Kaltbrunn,Switzerland,Federtechnik Kaltbrunn AG,Benknerstr. 54,+41 552 9320 20,http://www.federtechnik.ch,8722,
2009,Riedlingen,Germany,FEINGUSS BLANK GmbH,Industriestr. 18,+49 7371 182 0,http://www.feinguss-blank.de,88499,
2010,Jona,Switzerland,Feinstanz AG,Grünfeldstr. 25,+41 55 5359900,http://www.feinstanz.ch,8645,
2011,Altenberg,Germany,FeinwerkTechnik GmbH,Dresdner Str. 16OT Geising,+49 35056 381 0,http://www.fwt-geising.de,1773,
2012,Ermesinde,Portugal,FELINO Fundição e Construções MecânicasSA.,Rua da Bela,+351 229 699830,http://www.felino.pt,4445-344,
2013,Königsbach-Stein,Germany,Felss Holding GmbH,Dieselstr. 2,+49 7232 402 0,http://www.felss.de,75203,
2014,Ningbo,China,"Fenghua Chaori Hydraulic Co., Ltd.","No.6 Zhongxing East RoadXikou Town, Fenghua Area",+86 574 88850227,http://www.nbchaori.cn,315502,
2015,FengHua,China,"Fenghua Renlong Machinery Co.,Ltd.","No.12-2 Shangxing RoadShangtian, Shangxing Town,",+86 574 88635736,http://www.renlong-cn.com,315511,
2016,Ningbo,China,"Fenghua Xingyu Electron Co., Ltd.",No. 2 Hengfeng RoadFangqiao Industry Zone,+86 574 87029557,http://www.xingyu-solenoid.com,315514,
2017,Fenghua,China,"Fenghua Xinyi PneumaticEngineering Co., Ltd","No. 3 Yongan, Qishan Industrial ParkXikou Town",+86 574 8888 2722,http://www.xinyipc.com.cn,315502,
2018,Dewsbury,United Kingdom,Fenner Drives Ltd.,Flagship CourtShawcross Business Park,+44 8707577007,http://www.fennerdrives.com,,
2019,Bangalore,India,Fenwick and Ravi,10/3 Lakshmi Pura Main Rd.Chickbanavara PostAbbeggere (Off. Jalahalli West),+91 80 23253901,http://www.far.co.in,,
2020,Gummersbach,Germany,FERCHAU Engineering GmbH,Steinmüllerallee 2,+49 2261 3006 0,http://www.ferchau.de,51643,
2021,Vila,Portugal,"Ferespe - Fundicao de Ferroe Aco, Lda.",Rua Brasiela 60Fradelos,+351 252 490470,http://www.ferespe.pt,4760-485,
2022,Berlin,Germany,Fernsteuergeräte Kurt Oelsch GmbH,Jahnstr. 68 +70,+49 30 6291 1,http://www.fernsteuergeraete.de,12347,
2023,0,Czech Republic,"Ferram Strojirna, s.r.o.",Drahobejlova 2391/13,+420 0553 608620,http://www.ferram.cz,190,
2024,53,Sweden,Ferroamp Elektronik AB,Domnarvsgatan 16,+46 8 684333 90,http://www.ferroamp.se,163,
2025,Linz,Austria,FerRobotics Compliant RobotTechnology GmbH,"Science Park, 4. EtageAltenbergerstr. 69",+43 720 108107 01,http://www.ferrobotics.at,4040,
2026,Dolenjske,Slovenia,FerroCrtalic d.o.o.,Sela pri Dolenjskih Toplicah 47,+386 7 3845100,http://www.ferrocrtalic.com,8350,
2027,Cakovec,Croatia,Ferro-Preis d.o.o.,Dr. Tome Bratkovica 2,+385 40 384 201,http://www.preisgroup.com,40000,
2028,AE,Netherlands,Festa Solutions B.V.,High Tech Campus 9Cordis Automation,+31 40 7676282,http://www.softwareport.eu,5656,
2029,Esslingen,Germany,FESTO AG & Co. KG,Ruiter Str. 82,+49 711 347 0,http://www.festo.de,73734,
2030,Esslingen,Germany,FESTO AG & Co. KG,Ruiter Str. 82,+49 711 347 0,http://www.festo.de,73734,
2031,Esslingen,Germany,FESTO AG & Co. KG,Ruiter Str. 82,+49 711 347 0,http://www.festo.de,73734,
2032,Denkendorf,Germany,Festo Didactic SE,Rechbergstr. 3,+49 711 3467 0,http://www.festo-didactic.com,73770,
2033,Denkendorf,Germany,Festo Didactic SE,Rechbergstr. 3,+49 711 3467 0,http://www.festo-didactic.com,73770,
2034,Bitterfeld-Wolfen,Germany,FEW Chemicals GmbH,"Chemiepark Bitterfeld Wolfen, Areal ATechnikumstr. 1",+49 3494 638050,http://www.few.de,6766,
2035,Pabianice,Poland,F&F, Filipowski sp.j.,ul. Konstantynowska 79/81,+48 42 2270971,http://www.fif.com.pl,95-200
2036,Bharuch,India,FFP Products Pvt. Ltd.,"Plot No C1b/102/24,29,30&31G.I.D.C Palej",+91 22 28195557,http://www.ffpproducts.com,,
2037,Remscheid,Germany,Forschungsgemeinschaft Werkzeugeund Werkstoffe e.V. (FGW)Zentrum für angewandteFormgedächtnistechnik,Papenberger Str. 49,+49 2192 5921 0,http://www.fgw.de,42859,
2038,Remscheid,Germany,Forschungsgemeinschaft Werkzeugeund Werkstoffe e.V.Institut für Werkzeugforschungund Werkstoffe,Papenberger Str. 49,+49 2191 5921 0,http://www.fgw.de,42859,
2039,Aachen,Germany,Fachhochschule AachenUNIVERSITY OF APPLIED SCIENCES,Bayernallee 11,+49 241 6009 0,http://www.fh-aachen.de,52066,
2040,Bielefeld,Germany,Fachhochschule Bielefeld FB. IuMInstitut für Systemdynamikund Mechatronik (ISyM),Interaktion 1,+49 521 106 7379,http://www.isym-bielefeld.de,33615,
2041,Herne,Germany,Fachhochschule Dortmundruhrvalley Management Office,Mont-Cenis-Platz 1,+49 2323 9599025,http://www.ruhrvalley.de,44627,
2042,Potsdam,Germany,Fachhochschule Potsdam,Kiepenheuerallee 5,+49 331 580 00,http://www.fh-potsdam.de,14469,
2043,Travagliato,Italy,FHT Italia s.r.l.,Via dell'Artigianato 52,+39 030 6700 142,http://www.fhtitalia.com,25039,
2044,Agrate,Italy,FIAV L. Mazzacchera S.p.A.,Via Archimede 45,+39 039 3310411,http://www.fiav.it,20864,
2045,Porta,Germany,Fibox GmbH,Rehwinkel 30,+49 5731 86946 0,http://www.fibox.de,32457,
2046,Sucha,Poland,Fideltronik Poland Sp. z o.o.,ul. Beniowskiego 1,+48 33 8749800,http://www.fideltronik.com,34-200,
2047,HN,Netherlands,Fier Automotive B.V.,Automotive Campus 30,+31 613105753,http://www.fier.net,5708,
2048,Rho,Italy,Fiera Milano Media S.p.A.,SS. del Sempione 28,+39 02 4997 1,http://www.tech-plus.it,20017,
2049,Nilüfer,Turkey,FIGABARA Elektrik ElektronikMak. San. ve Tic. Ltd. Sti.,Kayapa Sanayi Bölgesi Beyaz Cad. 10,+90 224 4932721,http://www.figabara.com,16315,
2050,Anzola,Italy,F.I.L.M.S S.p.A,Via Al Cimitero 6,+39 0323 836384,http://www.celsia.it,28877,
2051,Dilovasi,Turkey,Filsan Filtre ve Ins. San. Tic.Ltd. Sti.,"Cerkesli O.S.B. Mah. Imes O.S.BImes Bulvari, 1.Cad. No: 26",+90 262 72293 90,http://www.filsan.com.tr,41480,
2052,Coslada,Spain,Filtros Cartes S.A.,Calle Islandia 18C.T.C. Coslada,+34 902 300 360,http://www.filtroscartes.com,28821,
2053,Hamburg,Germany,FIM - Vereinigung für Frauenim Management e.V.,,+49 40 72104306,http://www.fim.de,20105,
2054,Colorno,Italy,FIMA srl Brass Forging,Via Sacca 132,+39 0521 814150,http://www.fimaitalia.it,43052,
2055,Controguerra,Italy,Fimeco S.r.l.,Zona Industriale Piane Tronto snc,+39 086 1809924,http://www.fimeco.it,64010,
2056,Kolbuszowa,Poland,FIN Sp. z o.o.,2aHandlowa,+48 17 2270009,http://www.finzoo.com.pl,36-100,
2057,Hannover,Germany,Finalcontrol GmbH,Kopernikusstraße 26,+49 511 56905428,http://www.finalcontrol.de,30853,
2058,Stradella,Italy,Fincoma SRL,Via Nazionale 50,+39 0385 652001,http://www.fincoma.it,27049,
2059,Suzhou,China,"Fine Wisdom (Suzhou) Driving SystemCo., Ltd.",No 1 An Min RoadPan Yang Industrial Park,+86 512 88186190,http://www.gear-system.com,215132,
2060,New,Taiwan,"FineTek Co., Ltd.",No. 16 Tzuchiang St.Tucheng Industrial Park,+886 2 22696789,http://www.fine-tek.com,23678,
2061,Leinfelden-Echterdingen,Germany,Fink Chem+Tec GmbH,Maybachstr. 11,+49 711 9975 5427,http://www.finkct.de,70771,
2062,Aachen,Germany,Forschungsinstitut fürRationalisierung (FIR) e.V. an derRWTH Aachen,Campus-Boulevard 55,+49 241 47705 0,http://www.fir.rwth-aachen.de,52074,
2063,Mainz,Germany,First Solar GmbH,Rheinstr. 4,+49 6131 1443 0,http://www.firstsolar.com,55116,
2064,Mainz,Germany,firstaudit-Checklisten App Industrie 4.0reinstil GmbH & Co. KG,Dekan-Laist-Str. 17,+49 6131 94509 0,http://www.firstaudit.de,55129,
2065,Zorneding,Germany,Fischer Connectors GmbH,Georg-Wimmer-Ring 10,+49 8106 37722 0,http://www.fischerconnectors.de,85604,
2066,Billigheim,Germany,Fischer Elektromotoren GmbH,Schützenstr. 19,+49 6265 9222 0,http://www.fischer-elektromotoren.de,74842,
2067,Herzogenbuchsee,Switzerland,FISCHER Engineering Solutions AG,Ernst Fischer Weg 5,+41 62 9562222,/product/turbo-compressors-for-fuel-cells/2341881/M837951,3360,
2068,Sindelfingen,Germany,Helmut Fischer GmbHInstitut für Elektronikund Meßtechnik,Industriestr. 21,+49 7031 303 0,http://www.helmut-fischer.com,71069,
2069,Alzenau,Germany,five(9)s GmbH,Industriegebiet Süd E 4,+49 6188 44593 100,http://www.five9s.de,63755,
2070,Berlin,Germany,FIWARE,Franklinstrasse 13 A,No tel_number,http://www.fiware.org,10587,
2071,Ferritslev,Denmark,FJ Industries A/S,Nyborgvej 27,+45 63909090,http://www.fji.dk,5863,
2072,Nanan,China,"FK Bearing Group Co., Ltd.",132 Pengmei Road,+86 592 6689021,http://www.fk-bearing.com,362300,
2073,Oberndorf,Germany,FKB GmbH FeinwerktechnikKunststoffverarbeitungBeleuchtungstechnik,Wehrstr. 15,+49 7423 9298 0,http://www.fkb-gmbh.com,78727,
2074,Stuttgart,Germany,Forschungsinstitut fürKraftfahrwesen und FahrzeugmotorenStuttgart (FKFS),Pfaffenwaldring 12,+49 711 685-65888,http://www.fkfs.de,70569,
2075,Brussels,Belgium,Vlaams Agentschap VoorInternationaal Ondernemen OI,Koning Albert-II laan 37,+32 2 5048711,http://www.flandersinvestmentandtrade.com,1030,
2076,Hanau,Germany,FLEXA GmbH & CoProduktion und Vertrieb KG,Darmstädter Str. 184,+49 6181 677 0,http://www.flexa.de,63456,
2077,London,United Kingdom,Flexciton Limited,58-64 City Road,+44 759 14 31 74-6,http://www.flexciton.com,,
2078,Sasar,Romania,Flexibil S.R.L.,Sub Dura No. 3,+40 362 401150,http://www.flexibil.com,437229,
2079,Birmingham,United Kingdom,Flexicon Ltd.,Roman WayColeshill,+44 1675 466900,http://www.flexicon.uk.com,,
2080,Amtsberg,Germany,FLEXIVA automation & Robotik GmbH,Weißbacher Str. 3,+49 37209 671 0,http://www.flexiva.eu,9439,
2081,Bayan,Malaysia,FlexMove System (M) Sdn. Bhd.,"Jalan Permatang Damar Laut, 128",+60 4 6262948,http://www.flexmove.com,11960,
2082,Kaiserslautern,Germany,fleXstructures GmbH,Trippstadter Str. 110,+49 631 68039360,http://www.flexstructures.de,67663,
2083,Meer,Belgium,FLIR Systems Trading Belgium BVBA,Luxemburgstraat 2,+32 3 6655100,http://www.flir.com,2321,
2084,Bruino,Italy,F.lli Bruno & C. Snc.,Via Piossasco 96,+39 011 9048348,http://www.brunoconductors.it,10090,
2085,Rho,Italy,F.lli Giacomello s.n.c.,Via Magenta 77,+39 02 9301278,http://www.fratelligiacomello.it,20017,
2086,Castelli,Italy,F.lli Paris S.r.l. a socio unico,Via Marconi 142/144,+39 035 4425511,http://fpparis.com/en,24060,
2087,Kaohsiung,Taiwan,"Florex Insulation Co., Ltd.","No. 311, Ta Shun 3rd Road,",+886 7 3846968,http://www.florex.com.tw,807,
2088,Itzehoe,Germany,Flowserve,Lindenstr. 170,+49 4821 771 01,http://www.flowserve-sihi.com,25524,
2089,Dortmund,Germany,F/L/S Fuzzy Logik Systeme GmbH,Joseph-von-Fraunhofer-Str. 20,+49 231 9700 921,http://www.fuzzy.de,44227,
2090,Viersen,Germany,FLT - Wälzlager GmbH,Kränkelsweg 8,+49 2162 81060 0,http://www.flt-waelzlager.de,41748,
2091,Reggio,Italy,Flucom S.r.l.,"Via G. Isacchi , 1 1",+39 0522 303271,http://www.flucom.it,42124,
2092,"Brooklyn,",United States of America,Fluidmesh Networks LLC,81 Prospect St.,+1 6172096080,https://www.fluidmesh.com/,,
2093,Aachen,Germany,FLUIDON GmbH,Jülicher Str. 338a,+49 241 960926 0,http://www.fluidon.com,52070,
2094,Krefeld,Germany,Fluitronics GmbH,Europark Fichtenhain B2,+49 2151 4589 0,http://www.fluitronics.com,47807,
2095,Grumello,Italy,Fluorseals S.p.a.,Via Tribolina 20/22,+39 035 4492811,http://www.fluorseals.it,24064,
2096,Castelli,Italy,Fluorten S.r.l.,Via Cercone 34,+39 035 4425115,http://www.fluorten.com,24060,
2097,Maulbronn,Germany,FLUX-GERÄTE GMBH,Talweg 12,+49 7043 101 0,http://www.flux-pumpen.de,75433,
2098,Mainz,Germany,"flyingshapesInh.: Tomke Ellerhoff, Jonas Kunzeund Johannes Mattmann GbR",Draiser Straße 158a,+49 6131 4950813,https://www.flyingshapes.com,55128,
2099,Selcuklu,Turkey,FMC Hidrolik Sistemleri OtomotivMak. San. ve. Tic. Ltd. Sti.,Konya O.S.B. Ulukavak Sk. No:5,+90 332 2390151,http://www.fmc.com.tr,42050,
2100,RP,Netherlands,FME-CWM Ondernemersorganisatievoor de Technologische Industrie,Zilverstraat 69,+31 79 35311 00,http://www.fme.nl,2718,
2101,RP,Netherlands,FME-CWM Ondernemersorganisatievoor de Technologische Industrie,Zilverstraat 69,+31 79 35311 00,http://www.fme.nl,2718,
2102,RP,Netherlands,FME-CWM Ondernemersorganisatievoor de Technologische Industrie,Zilverstraat 69,+31 79 35311 00,http://www.fme.nl,2718,
2103,Zajecar,Serbia,FMT d.o.o.,Strazilovska 57,+381 19 3413122,http://www.fmt.rs,19000,
2104,Robassomero,Italy,FNA - FINI NUAIR S.p.A.,Via Einaudi 6,+39 011 9233000,http://www.fnacompressors.com,10070,
2105,Hohenstein-Ernstthal,Germany,FÖRSTER welding systems GmbH,WüstenbrandGewerbering 23,+49 3723 4018 0,http://www.foerster-gmbh.de,9337,
2106,Mountain,United States of America,"FogHorn Systems, Inc.",800 West El Camino Real,+1 650 4851472,http://www.foghorn-systems.com,,
2107,Osnago,Italy,FOMAS S.p.a.,Via Martiri della Liberazione 17,+39 039 998 11,http://www.fomasgroup.com,23875,
2108,AJ,Netherlands,FOM-Instituut DIFFER,De Zaale 20,+31 40 3334754,http://www.differ.nl,5612,
2109,Spresiano,Italy,Fonderia Piave S.r.l.,Via Senatore Fabbri 92,+39 0422 881001,http://www.fonderiapiave.it,31027,
2110,Roveredo,Italy,Fonderia SA.BI. S.p.A.,Via Brentella 38,+39 0434 388519,http://www.fonderiasabi.it,33080,
2111,Quinzano,Italy,Fonderia Torri S.r.l.,Via Fontanini 21,+39 030 9923044,http://www.torrifonderie.it,25027,
2112,Parona,Italy,Fonderia Vigevanese S.p.A.,Strada Marziana 16,+39 0384 253130,http://www.vigevanese.it,27020,
2113,Niederbronn-les-Bains,France,Fonderie de Niederbronn,21 Route de Bitche,+33 3 888028 00,http://www.fonderie-de-niederbronn.com,67110,
2114,Soleto,Italy,Fonderie De Riccardis S.r.l.,Via Strasburgo 2,+39 0836 621111,http://www.fonderiedericcardis.it,73010,
